01_avg_notes_per_sec,02_p95_notes_per_sec,03_max_notes_1sec_window,04_shortest_note_dur_sec,05_rest_to_note_ratio,06_notes_per_minute,07_max_simultaneous_lh,07_max_simultaneous_rh,08_avg_simultaneous_lh,08_avg_simultaneous_rh,09_max_chord_span_st_lh,09_max_chord_span_st_rh,10_pct_chords_gt_octave,11_cluster_density,12_avg_melodic_interval_lh,12_avg_melodic_interval_rh,13_max_melodic_leap_lh,13_max_melodic_leap_rh,14_pct_intervals_gt_octave_lh,14_pct_intervals_gt_octave_rh,15_avg_hand_displacement_2sec,16_hand_crossing_count,17_avg_voice_count,18_pct_measures_3plus_voices,19_inter_hand_rhythmic_corr,20_sustained_overlap_freq,21_tuplet_density,22_syncopation_index,23_polyrhythm_count,24_distinct_rhythm_vals_per_measure,25_time_sig_change_count,26_accidental_density,27_key_sig_sharps_flats,28_key_change_count,29_repeated_note_density,30_ornament_density,_meta_file,_meta_tempo_bpm,_meta_total_duration_sec,_meta_total_notes
4.3462,10.0,13,0.0625,0.5082,260.7692,4,1,1.5725,1.0,12,0,0.0,0.038,2.5455,2.2258,12,9,0.0,0.0,5.9175,0,1.0667,0.0,0.2093,0.0652,0.0,0.4,0,1.5281,0,0.1029,4,0,0.3412,0.0202,"scores_Haydn,_Joseph_10_Canzonets_9_She_never_told_her_love,_Hob.XXVIa34_73e00e37.mxl",120.0,78.0,339
9.0222,12.0,13,0.125,0.26,541.3333,3,1,1.1446,1.0,9,0,0.0,0.0,4.4061,1.8611,10,12,0.0,0.0,8.7593,1,1.06,0.0,0.3736,0.0451,0.0,0.6837,0,1.1429,0,0.097,0,0,0.0647,0.0,"scores_Hensel,_Fanny_3_Lieder_3_Die_Nonne_532d4abd.mxl",120.0,22.5,203
5.1316,7.0,9,0.125,0.1588,307.8947,3,1,1.7125,1.0,12,0,0.0,0.0351,5.3054,2.1275,16,12,2.9289,0.0,7.4196,5,1.1216,0.0,0.5236,0.075,0.0,0.3453,0,1.6875,0,0.2352,2,0,0.1933,0.0,"scores_Hensel,_Fanny_5_Lieder,_Op.10_4_Im_Herbste_dd806a87.mxl",120.0,76.0,390
5.7861,8.0,9,0.125,0.1665,347.1658,3,1,1.3104,1.0,12,0,0.0,0.0271,4.3938,2.3577,19,12,1.1252,0.0,7.9546,78,1.2218,0.0,0.5686,0.1489,0.0,0.3095,0,1.55,0,0.0542,4,0,0.2019,0.0043,"scores_Hodges,_Faustina_Hasse___Dreams_e6103b4e.mxl",120.0,187.0,1082
2.3301,4.0,7,0.1705,0.4989,139.8065,4,1,2.7787,1.0,12,0,0.0,0.0263,1.3376,3.0949,25,16,1.2821,1.8987,3.2867,35,1.0174,0.0,0.2275,0.0063,0.0445,0.5512,1,1.8382,15,0.2051,1,0,0.5408,0.0,"scores_Holmès,_Augusta_Mary_Anne_Les_Sept_Ivresses_4_La_Haine_85f6ef38.mxl",88.0,169.09,394
1.6141,3.0,4,0.2381,0.3947,96.8471,3,1,2.9762,1.0,8,0,0.0,0.0,1.7831,3.2536,2,12,0.0,0.0,5.1277,61,1.0,0.0,0.4878,0.0,0.2057,0.392,29,1.5,18,0.0083,4,0,0.0651,0.0,"scores_Holmès,_Augusta_Mary_Anne_Les_Sérénades_2_Sérénade_d’été_a78df53c.mxl",42.0,182.14,294
6.1081,16.0,18,0.125,0.2973,366.4865,4,1,2.3296,1.0,12,0,0.0,0.0958,3.5188,2.2663,16,16,6.015,1.087,5.7368,68,1.0789,0.0,0.2429,0.1498,0.0,0.8413,0,2.1296,83,0.0262,0,0,0.42,0.5068,"scores_Holmès,_Augusta_Mary_Anne_Mélodies_pour_piano_et_chant_11_Erôtylon_7f68ae7a.mxl",120.0,74.0,452
4.2805,7.0,8,0.125,0.2329,256.8293,4,1,3.2155,1.0,13,0,0.4329,0.0486,2.6061,3.1186,17,12,4.7619,0.0,5.712,39,1.1053,5.26,0.2238,0.056,0.1036,0.4314,16,1.7042,0,0.153,4,0,0.6332,0.0,"scores_Holmès,_Augusta_Mary_Anne_Mélodies_pour_piano_et_chant_12_Thrînôdia_cb34eddf.mxl",120.0,82.0,351
6.1265,8.0,9,0.1974,0.1358,367.5918,4,1,1.0604,1.0,12,0,0.0,0.0143,4.3146,2.3308,12,12,0.0,0.0,8.4949,261,1.0109,0.0,0.4195,0.0,0.0025,0.7846,1,1.8306,0,0.0114,2,0,0.0556,0.0042,"scores_Holmès,_Augusta_Mary_Anne_Mélodies_pour_piano_et_chant_6_Réponse_d’Éros_dc62b3a1.mxl",76.0,232.11,1422
1.9818,4.0,5,0.4545,0.2986,118.908,4,1,1.3048,1.0,12,0,0.0,0.0337,6.0532,2.3885,29,12,10.2916,0.0,6.0955,147,1.2119,0.0,0.6051,0.0548,0.021,0.2864,0,1.0309,0,0.0822,2,6,0.0444,0.0,"scores_Holmès,_Augusta_Mary_Anne_Paysages_d’amour_3_Au_bois_dormant_97f6c529.mxl",66.0,444.55,881
4.0,7.0,17,0.125,0.1371,240.0,4,1,2.0859,1.0,12,0,0.0,0.0326,4.132,2.0748,39,12,2.0305,0.0,5.6464,107,1.0968,0.0,0.6725,0.0758,0.0,0.3061,0,2.0611,0,0.0438,3,0,0.3355,0.015,"scores_Jacobs-Bond,_Carrie___Do_You_Remember_061e4e9e.mxl",120.0,76.5,306
5.2778,9.0,11,0.125,0.1624,316.6667,4,1,1.158,1.0,12,0,0.0,0.0189,4.6299,1.4424,16,16,0.7463,0.7194,7.1133,45,1.2301,0.0,0.4094,0.1639,0.0,0.7449,0,2.2835,0,0.2302,2,0,0.3513,0.0,"scores_Jaëll,_Marie_Les_Orientales_5_Malédiction_7c9fa099.mxl",120.0,180.0,950
4.6176,7.0,11,0.125,0.3128,277.0588,4,1,1.2493,1.0,12,0,0.0,0.0645,4.4839,2.5155,14,12,1.6129,0.0,7.4167,53,1.1273,0.0,0.4531,0.0424,0.0,0.5785,0,1.7838,0,0.1388,0,0,0.0469,0.0214,"scores_Kinkel,_Johanna_6_Gedichte,_Op.8_4_Abendfeier_8954ed6c.mxl",120.0,102.0,471
6.2308,10.05,12,0.25,0.3704,373.8462,4,1,1.6639,1.0,12,0,0.0,0.0127,4.2542,1.7381,17,8,1.6949,0.0,7.1098,0,1.4348,0.0,0.4085,0.1696,0.0,0.2434,0,2.0385,0,0.0623,4,0,0.2687,0.1709,"scores_Kinkel,_Johanna_6_Gedichte,_Op.8_5_Trennung_64025b31.mxl",120.0,26.0,162
4.0,7.0,8,0.125,0.305,240.0,3,1,1.5488,1.0,10,0,0.0,0.0444,4.3827,1.8,12,8,0.0,0.0,5.2531,1,1.0364,0.0,0.4142,0.0183,0.0,0.3161,0,1.2632,0,0.0524,3,0,0.2302,0.011,"scores_Kinkel,_Johanna_6_Lieder,_Op.16_6_Klage_6e2414c7.mxl",120.0,32.0,128
6.5699,11.0,14,0.25,0.2843,394.1969,5,1,1.722,1.0,17,0,1.9355,0.023,5.125,1.5867,15,10,4.5833,0.0,7.7147,47,1.475,0.0,0.6339,0.2653,0.0,0.5923,0,1.4773,0,0.0402,1,0,0.419,0.0,"scores_Kinkel,_Johanna_6_Lieder,_Op.7_1_Nachtlied_56a37eb7.mxl",120.0,48.25,317
4.4828,7.0,12,0.125,0.2826,268.9655,5,2,2.8284,1.0082,16,7,3.3333,0.0652,2.3109,2.8512,12,12,0.0,0.0,5.1951,81,1.0673,0.0,0.5303,0.0533,0.0889,0.6466,0,1.2452,0,0.2855,6,0,0.5464,0.0,"scores_Kralik,_Mathilde_Blumenlieder_4_Flieder_4a3302ff.mxl",120.0,87.0,390
3.5957,6.0,9,0.125,0.2507,215.7447,1,1,1.0,1.0,0,0,0,0,2.6122,3.2905,16,21,0.6803,1.676,7.3694,103,1.0122,0.0,0.4509,0.0101,0.0027,0.2717,1,1.3957,0,0.0974,0,0,0.299,0.0018,"scores_Lang,_Josephine_2_Lieder,_Op.28_2_Herz,_mein_Herz,_so_schweig_auch_du!_fec126a2.mxl",120.0,141.0,507
3.6044,8.0,13,0.25,0.2583,216.2637,5,1,2.032,1.0,12,0,0.0,0.0366,4.2362,2.7211,19,12,5.2478,0.0,6.6673,7,1.3273,2.73,0.497,0.1903,0.0,0.2938,0,1.9182,0,0.1567,2,6,0.2633,0.0499,"scores_Lehmann,_Liza_5_Little_Love_Songs_5_Clasp_mine_closer,_little_dear_white_hand_640602c9.mxl",120.0,136.5,492
1.5081,3.0,6,0.125,1.2884,90.4839,1,1,1.0,1.0,0,0,0,0,2.967,3.0,14,3,0.5495,0.0,6.0612,0,1.0,0.0,0.0259,0.0,0.0032,0.5912,2,1.7444,15,0.018,5,0,0.2216,0.0049,"scores_Lehmann,_Liza_Songs_of_Love_and_Spring_4_Dawning_Love_5691d52d.mxl",120.0,124.0,187
4.3188,7.0,9,0.125,0.1358,259.1304,5,1,2.1524,1.0,17,0,3.5398,0.1111,5.2209,2.9474,24,10,8.589,0.0,7.1936,5,1.3165,0.0,0.7851,0.0732,0.0,0.2844,0,3.0476,102,0.0203,0,0,0.3041,0.0098,"scores_Lehmann,_Liza_Songs_of_Love_and_Spring_5_Disturb_It_Not_71a743f1.mxl",120.0,69.0,298
3.7982,8.0,10,0.25,0.3576,227.8932,2,1,1.0082,1.0,4,0,0.0,0.75,4.3525,1.4933,24,8,7.9918,0.0,6.5926,34,1.391,3.01,0.4857,0.1999,0.0,0.3287,0,1.7609,0,0.1811,1,0,0.1755,0.0061,"scores_Mahler,_Gustav_Kindertotenlieder_1_Nun_will_die_Sonn’_so_hell_aufgeh’n_643f9f05.mxl",120.0,168.5,640
6.2095,9.0,10,0.125,0.1263,372.5714,3,1,2.0543,1.0,12,0,0.0,0.0,2.4835,1.7857,12,10,0.0,0.0,5.6769,0,1.0312,0.0,0.8613,0.0163,0.0,0.6065,0,1.3196,0,0.0765,2,0,0.2484,0.0045,"scores_Paradis,_Maria_Theresia_von_12_Lieder,_1786_2_Sophia_an_Siegwart_f87724ea.mxl",120.0,26.25,163
5.9454,10.0,12,0.1562,0.1867,356.7213,4,1,1.3644,1.0,12,0,0.0,0.0652,5.25,3.3966,24,12,3.5714,0.0,10.4374,37,1.2411,0.0,0.3787,0.1515,0.1161,0.6252,10,1.7563,0,0.15,2,0,0.1283,0.0018,"scores_Quilter,_Roger_To_Julia,_Op.8_8_Cherry_Ripe_47ac4276.mxl",96.0,114.38,680
4.0381,8.0,11,0.125,0.7143,242.2857,1,1,1.0,1.0,0,0,0,0,1.425,2.3231,7,10,0.0,0.0,5.5373,1,1.0,0.0,0.4094,0.0,0.0,0.5344,0,2.0364,0,0.0597,3,0,0.2238,0.0141,"scores_Reichardt,_Louise_12_Gesänge,_Op.3_12_Duettino_a61ba545.mxl",120.0,52.5,212
3.65,6.0,7,0.25,0.2291,219.0,3,1,1.8108,1.0,9,0,0.0,0.0,2.0278,2.4857,3,7,0.0,0.0,6.3333,6,1.4706,0.0,0.5625,0.2973,0.0,0.3333,0,2.0,0,0.0,4,0,0.1408,0.0,"scores_Satie,_Erik_Ludions_4_Air_du_poète_7bfb44d9.mxl",120.0,20.0,73
7.0833,10.0,10,0.25,0.0185,425.0,3,1,1.2222,1.0,8,0,0.0,0.1,3.6591,1.7692,12,5,0.0,0.0,7.3194,0,1.1875,0.0,0.9606,0.1222,0.0,0.5444,0,2.1579,0,0.0,1,0,0.1687,0.0545,"scores_Schröter,_Corona_25_Lieder_22_An_eine_Blume_8c52e340.mxl",120.0,12.0,85
7.0,9.0,11,0.25,0.0703,420.0,2,1,1.319,1.0,10,0,0.0,0.027,2.7391,2.028,10,9,0.0,0.0,8.2984,1,1.0781,0.0,0.9654,0.069,0.0,0.4046,0,1.1222,0,0.0604,2,0,0.1351,0.0069,"scores_Schröter,_Corona_25_Lieder_2_Aufmunterung_zur_Freude_b0d17567.mxl",120.0,32.0,224
3.7734,6.0,7,0.1087,0.3608,226.4062,3,1,2.0,1.0,12,0,0.0,0.0,2.1136,2.2034,9,9,0.0,0.0,4.1536,0,1.0333,0.0,0.289,0.0444,0.0,0.5338,0,1.3864,0,0.0552,1,0,0.3398,0.027,"scores_Schubert,_Franz_Op.3_3_Heidenröslein,_D.257_3ca81e69.mxl",69.0,27.83,105
5.2973,9.0,11,0.125,0.3121,317.8378,4,1,1.6938,1.0,12,0,0.0,0.2535,3.817,2.1504,13,10,1.3072,0.0,6.6679,5,1.1462,0.0,0.5259,0.1091,0.0,0.3726,0,1.6413,0,0.0396,4,0,0.3007,0.0105,"scores_Schubert,_Franz_Op.59_4_Lachen_und_Weinen_85b46448.mxl",120.0,83.25,441
7.2703,14.0,22,0.0625,0.6396,436.2162,4,2,2.5234,1.0138,12,12,0.0,0.0854,2.6313,2.1389,12,12,0.0,0.0,4.9982,8,1.0073,0.0,0.1503,0.0138,0.1309,0.6829,9,1.5673,0,0.2381,4,6,0.4552,0.0133,"scores_Schubert,_Franz_Winterreise,_D.911_7_Auf_dem_Flusse_a147901e.mxl",120.0,74.0,538
7.4976,12.0,12,0.125,0.4413,449.8551,4,1,1.9627,1.0,12,0,0.0,0.0612,4.9173,2.5376,22,12,1.378,0.0,7.9866,40,1.0,0.0,0.0213,0.0,0.0052,0.6684,1,1.2374,0,0.0745,2,11,0.3708,0.0,"scores_Schubert,_Franz_Winterreise,_D.911_8_Rückblick_8152a2ab.mxl",120.0,103.5,776
10.3889,14.0,15,0.125,0.2833,623.3333,3,1,1.1163,1.0,12,0,0.0,0.2308,3.3834,2.3274,14,10,1.7937,0.0,10.5361,74,1.0893,0.0,0.3732,0.0671,0.0,0.7493,0,1.4368,0,0.2763,4,0,0.3757,0.0013,"scores_Schubert,_Franz___Auf_dem_Wasser_zu_singen,_D.774_b250f7f5.mxl",120.0,54.0,561
8.023,12.0,12,0.125,0.1301,481.3793,4,1,2.2692,1.0,12,0,0.0,0.203,1.5483,2.0795,12,7,0.0,0.0,4.8991,16,1.0476,0.0,0.2736,0.0404,0.7622,0.7601,14,1.6296,0,0.1509,1,0,0.634,0.0078,"scores_Schubert,_Franz___Liebesrausch,_D.179_cecab054.mxl",120.0,43.5,349
5.8846,10.0,13,0.05,0.9176,353.0769,4,1,1.1654,1.0,14,0,3.3333,0.0462,5.7602,2.2462,29,9,6.8878,0.0,15.7256,10,1.6406,3.12,0.0605,0.0738,0.6706,0.4972,39,1.7742,0,0.1241,1,0,0.0832,0.0026,"scores_Schumann,_Clara_6_Lieder,_Op.23_2_An_einem_lichten_Morgen_df629fcd.mxl",120.0,78.0,459
12.2581,17.0,19,0.125,0.1039,735.4839,3,1,1.3718,1.0,9,0,0.0,0.1068,4.942,1.6373,17,10,1.8116,0.0,10.3273,0,1.3333,1.75,0.5967,0.2256,0.0,0.5749,0,1.5909,0,0.1545,3,0,0.1614,0.0,"scores_Schumann,_Robert_5_Lieder_und_Gesänge,_Op.127_2_Dein_Angesicht_e9610dd9.mxl",120.0,31.0,380
5.3503,8.0,12,0.125,0.1949,321.0191,4,1,2.6981,1.0,12,0,0.0,0.1278,3.5238,3.1748,12,12,0.0,0.0,6.8667,3,1.0667,0.0,0.6156,0.0425,0.0,0.4695,0,1.5,12,0.0504,5,0,0.3365,0.0,"scores_Schumann,_Robert_Dichterliebe,_Op.48_14_Allnächtlich_im_Traume_7125d9d5.mxl",120.0,39.25,210
6.4904,10.0,12,0.125,0.1409,389.4231,3,1,1.3441,1.0,12,0,0.0,0.0875,3.7716,2.378,13,12,0.2155,0.0,8.0189,31,1.2581,3.23,0.6907,0.1538,0.0,0.4112,0,2.4623,0,0.0671,2,0,0.2496,0.0059,"scores_Schumann,_Robert_Frauenliebe_und_Leben,_Op.42_5_Helft_mir,_ihr_Schwestern_6e15eadc.mxl",120.0,104.0,675
4.625,8.0,10,0.125,0.18,277.5,3,1,2.0482,1.0,12,0,0.0,0.023,1.6364,1.6434,14,10,0.6061,0.0,4.3249,13,1.0667,0.0,0.566,0.0663,0.0245,0.3244,2,1.6838,0,0.0859,1,0,0.568,0.002,"scores_Schumann,_Robert_Myrthen,_Op.25_17_Zwei_venetianische_Lieder_I_(Leis’_rudern_hin)_e00c6112.mxl",120.0,64.0,296
6.2222,9.0,11,0.125,0.3584,373.3333,4,1,1.8037,1.0,12,0,0.0,0.093,3.9151,2.2333,20,12,1.8868,0.0,8.1046,11,1.25,0.0,0.4959,0.1776,0.0,0.4296,0,1.5849,6,0.0496,4,6,0.3795,0.0,"scores_Schumann,_Robert_Myrthen,_Op.25_5_Sitz’_ich_allein_9197a3bb.mxl",120.0,27.0,168
3.1968,6.0,9,0.0938,0.2465,191.8087,4,1,1.4585,1.0,15,0,0.5848,0.0259,6.0376,1.9186,28,12,8.1188,0.0,7.2541,123,1.1214,0.0,0.5273,0.0738,0.0313,0.5409,6,2.2234,6,0.277,4,5,0.2587,0.0127,"scores_Smyth,_Ethel_3_Songs_1_The_Clown_5181bc07.mxl",80.0,250.88,802
5.7593,8.0,9,0.25,0.0823,345.5556,3,1,1.0347,1.0,9,0,0.0,0.0,3.8822,2.3011,14,12,1.0574,0.0,7.6457,8,1.2051,0.0,0.6065,0.1403,0.0,0.4177,0,1.5799,0,0.0716,6,9,0.058,0.0,"scores_Somervell,_Arthur_A_Shropshire_Lad_4_In_Summer-time_on_Bredon_1308e5ab.mxl",120.0,162.0,933
6.0164,11.0,13,0.125,0.4863,360.9836,4,1,1.2836,1.0,12,0,0.0,0.0657,3.2656,2.5,26,12,0.6224,0.0,7.4373,78,1.0463,0.0,0.2772,0.0135,0.0,0.5746,0,1.7361,0,0.0551,2,0,0.1858,0.0041,"scores_Stanford,_Charles_Villiers_Songs_of_a_Roving_Celt,_Op.157_1_The_Pibroch_e80ce29b.mxl",120.0,122.0,734
2.3256,7.0,15,0.125,0.2317,139.5349,5,1,2.25,1.0,14,0,2.2222,0.1308,6.4078,2.2842,44,12,16.5049,0.0,8.709,10,1.141,0.0,0.2408,0.2837,0.0,0.1325,0,1.36,0,0.373,0,0,0.3333,0.2459,"scores_Strauss,_Richard_4_Lieder,_Op.27_1_Ruhe,_meine_Seele!_350b1dee.mxl",120.0,86.0,200
5.3036,9.0,14,0.1071,0.2591,318.2143,4,1,1.6198,1.0,12,0,0.0,0.1207,3.0214,1.9404,27,12,1.2232,0.0,7.6277,28,1.2,0.48,0.2896,0.0473,0.1368,0.6141,16,1.668,2,0.3084,2,0,0.3465,0.0,"scores_Strauss,_Richard_4_Lieder,_Op.27_3_Heimliche_Aufforderung_10d7f8a2.mxl",120.0,168.0,891
2.7292,5.0,7,0.25,0.2468,163.75,1,2,1.0,1.0299,0,5,0.0,0.0,1.3016,1.7576,7,10,0.0,0.0,3.0625,0,1.0,0.0,0.8938,0.0,0.0,0.0736,0,1.2739,0,0.123,1,0,0.3488,0.0,"scores_Tegnér,_Alice___Walzer_7499a1ea.mxl",120.0,48.0,131
5.7361,12.0,14,0.125,0.1434,344.1667,4,1,1.3131,1.0,14,0,2.0979,0.0209,4.0066,2.6186,31,12,0.6568,0.0,7.7238,43,1.2881,0.56,0.3884,0.1877,0.0,0.5707,0,1.5263,5,0.2478,3,5,0.1833,0.0018,"scores_Wagner,_Richard_5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91_2_Stehe_still!_f109c9bc.mxl",120.0,144.0,826
5.0806,9.0,11,0.0833,0.2946,304.8387,5,1,2.1436,1.0,14,0,1.7094,0.0583,4.2062,2.5546,15,12,2.5773,0.0,8.1492,22,1.2963,1.85,0.5139,0.1846,0.0065,0.3916,1,2.2586,0,0.0996,3,5,0.2492,0.0022,"scores_Wagner,_Richard_5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91_4_Schmerzen_e3977a29.mxl",120.0,62.0,315
5.3413,10.0,14,0.125,0.281,320.4762,4,1,2.2,1.0,14,0,1.0363,0.0405,2.9844,2.4459,18,15,1.9455,0.6369,6.226,9,1.4191,0.74,0.4931,0.268,0.0,0.4289,0,1.6667,0,0.2035,4,0,0.4888,0.0,"scores_Wagner,_Richard_5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91_5_Träume_616babc8.mxl",120.0,126.0,673
5.954,13.0,15,0.0833,0.3645,357.2414,3,1,1.1921,1.0,15,0,6.4516,0.0588,5.392,1.8765,24,9,1.7045,0.0,8.4384,7,1.7353,14.71,0.5065,0.322,0.225,0.4565,4,2.7222,0,0.4242,0,0,0.1089,0.0,"scores_Warlock,_Peter_Saudades_1_Along_the_Stream_f25b628f.mxl",120.0,43.5,259
4.642,9.0,11,0.25,0.1471,278.5185,3,1,1.3228,1.0,12,0,0.0,0.0488,6.0159,2.5667,28,14,5.5556,1.6667,8.8128,8,1.7742,22.58,0.6741,0.3465,0.0517,0.4507,0,2.4118,32,0.0375,3,0,0.0914,0.0,"scores_Warlock,_Peter_Songs_4_Take,_o_take_those_lips_away_f06ac3fe.mxl",120.0,40.5,188
6.2745,11.0,16,0.125,0.227,376.4706,4,1,1.7143,1.0,16,0,4.9645,0.0634,5.4301,3.1071,31,9,5.5944,0.0,10.5991,18,1.4474,6.58,0.6351,0.2526,0.0149,0.4327,1,1.8971,5,0.1443,4,5,0.1834,0.0281,"scores_Warlock,_Peter_Songs_7_Two_Short_Songs_6ef45cd5.mxl",120.0,63.75,400
8.8264,20.0,21,0.0625,0.2891,529.5868,4,1,1.8144,1.0,14,0,1.0101,0.0074,3.9157,2.2727,33,12,7.2289,0.0,12.1786,19,1.0877,0.0,0.4067,0.1377,0.2148,0.2656,9,1.7975,0,0.2233,1,0,0.3585,0.0173,"scores_Wolf,_Hugo_Eichendorff-Lieder_15_Unfall_35dd6a45.mxl",120.0,30.25,267
5.7061,8.0,10,0.125,0.2695,342.3656,4,1,3.0599,1.0,14,0,1.5094,0.04,1.4023,1.7154,16,12,1.1278,0.0,5.8296,49,1.0238,0.0,0.4642,0.0076,0.0,0.6403,0,2.9692,6,0.2348,4,0,0.7121,0.0,"scores_Wolf,_Hugo_Eichendorff-Lieder_16_Liebesglück_da6d1828.mxl",120.0,69.75,398
2.75,4.0,6,0.3,0.0,165.0,1,1,1.0,1.0,0,0,0,0,1.8077,2.5333,5,7,0.0,0.0,3.3548,0,1.0,0.0,0.9268,0.0,0.0,0.1336,0,1.7333,0,0.0829,0,0,0.1649,0.0,Bach Chorales — 371chorales&format=midi_108a2ae2.mid,100.0,36.0,99
4.6078,7.0,9,0.15,0.0303,276.4706,1,1,1.0,1.0,0,0,0,0,1.5426,2.4457,6,10,0.0,0.0,4.375,1,1.0,0.0,0.8317,0.0,0.0,0.3188,0,2.0882,0,0.0654,1,0,0.1398,0.0,Bach Chorales — 371chorales&format=midi_6cb9850b.mid,100.0,40.8,188
2.7679,4.0,6,0.3,0.009,166.0714,1,1,1.0,1.0,0,0,0,0,1.35,1.0238,5,4,0.0,0.0,1.8333,0,1.0,0.0,0.8768,0.0,0.0,0.1241,0,1.6797,8,0.0668,0,0,0.3641,0.0,Bach Chorales — 371chorales&format=midi_cd35e418.mid,100.0,67.2,186
5.55,8.05,12,0.163,0.1446,333.0,1,1,1.0,1.0,0,0,0,0,2.6014,2.6448,10,9,0.0,0.0,5.9537,0,1.0,0.0,0.2116,0.0,0.0,0.6384,0,2.4848,0,0.0623,1,0,0.0997,0.0,Bach Inventions — inventions&format=midi_00e03848.mid,92.0,60.0,333
4.3978,6.0,8,0.2941,0.0651,263.8696,1,2,1.0,1.0041,0,2,0.0,1.0,3.4138,2.8471,19,12,2.1552,0.0,7.3011,0,1.0,0.0,0.5139,0.0,0.0,0.687,0,2.087,0,0.1006,1,0,0.0549,0.0,Bach Inventions — inventions&format=midi_12615945.mid,51.0,108.24,476
7.0227,10.0,12,0.163,0.1034,421.36,1,1,1.0,1.0,0,0,0,0,2.6545,2.6189,12,12,0.0,0.0,8.3554,0,1.0,0.0,0.3752,0.0,0.0,0.6512,0,2.1644,0,0.3111,0,0,0.0351,0.0,Bach Inventions — inventions&format=midi_80c55e53.mid,92.0,65.22,458
10.2829,14.0,16,0.1415,0.047,616.9744,1,1,1.0,1.0,0,0,0,0,3.5392,2.879,15,11,0.4902,0.0,10.625,0,1.0,0.0,0.5617,0.0,0.0,0.7753,0,1.1176,0,0.1145,1,0,0.0442,0.0,Bach Inventions — inventions&format=midi_8834412d.mid,106.0,44.15,454
4.188,7.0,10,0.1587,0.3277,251.2821,2,2,1.0744,1.31,5,5,0.0,0.0,2.3833,3.0439,8,19,0.0,1.7544,7.5455,0,1.0156,0.0,0.2099,0.0066,0.0091,0.5989,1,1.3725,0,0.0612,2,0,0.4138,0.0,Bach Inventions — inventions&format=midi_d16681cb.mid,63.0,83.57,350
1.8869,4.0,5,0.3,0.1916,113.2143,2,2,1.0463,1.048,5,5,0.0,0.5333,2.3372,2.3717,12,12,0.0,0.0,3.2988,0,1.015,0.0,0.4513,0.0071,0.0034,0.3865,0,1.98,0,0.1141,2,7,0.1946,0.0,Handel — » MIDI_9e5906aa.mid,50.0,336.0,634
3.9521,6.0,8,0.1339,0.4926,237.125,4,1,1.1445,1.0,12,0,0.0,0.04,2.8837,2.6598,10,9,0.0,0.0,4.7359,0,1.069,1.72,0.0892,0.0377,0.4804,0.5314,26,2.1311,0,0.0034,0,0,0.2156,0.0,Mutopia Baroque — .mid file_13ec851e.mid,112.0,68.57,271
4.7327,7.0,8,0.0676,0.4595,283.9648,0,4,0,1.5395,0,24,34.5133,0.1019,0,7.6276,0,34,0,28.2759,19.0653,0,2.0204,18.37,0.0,0.3729,0.2096,0.1918,0,1.2444,0,0.1136,3,2,0.2,0.0,Mutopia Baroque — .mid file_1769a787.mid,74.0,61.49,291
4.2667,6.0,8,0.0595,0.3247,256.0,0,4,0,1.2617,0,24,10.7143,0.1194,0,7.5529,0,28,0,23.1373,20.274,0,2.2321,41.07,0.0,0.3906,0.1523,0.5833,0,1.4,0,0.0625,3,2,0.0627,0.0,Mutopia Baroque — .mid file_3fa10b6f.mid,84.0,60.0,256
2.7531,5.0,6,0.25,0.0531,165.1852,3,1,1.5043,1.0,12,0,0.0,0.0,2.7759,1.9238,12,8,0.0,0.0,3.2577,0,1.1038,0.0,0.9615,0.094,0.0,0.0274,0,1.3624,0,0.0796,2,0,0.2715,0.0,Mutopia Baroque — .mid file_48596445.mid,120.0,81.0,223
2.375,5.0,8,0.25,0.0616,142.5,3,1,1.3864,1.0,10,0,0.0,0.0,2.9425,2.4878,11,9,0.0,0.0,4.1873,0,1.0625,0.0,0.9743,0.0511,0.0193,0.4247,0,1.9565,0,0.0199,1,0,0.1598,0.0,Mutopia Baroque — .mid file_6d2b2553.mid,60.0,72.0,171
5.0,7.0,8,0.0556,0.2591,300.0,0,3,0,1.3833,0,21,25.0,0.0543,0,5.4686,0,24,0,14.6444,19.3475,0,1.9583,31.25,0.0,0.2833,0.0667,0.7407,0,1.35,0,0.2,1,1,0.0962,0.0,Mutopia Baroque — .mid file_92cdd7b8.mid,90.0,48.0,240
1.8906,4.0,6,0.2727,0.1034,113.4375,1,1,1.0,1.0,0,0,0,0,1.5625,1.5625,3,3,0.0,0.0,2.5,0,1.0,0.0,1.0,0.0,0.0,0.0137,0,1.1429,0,0.0343,0,0,0.0938,0.0,Mutopia Baroque — .mid file_bd6524f9.mid,110.0,34.91,66
3.6806,6.0,6,0.375,0.2038,220.8333,2,2,1.0278,1.0955,3,6,0.0,0.0556,1.0,3.5513,15,12,0.9346,0.0,3.7597,0,1.0,0.0,0.7633,0.0,0.0,0.5964,0,1.6452,0,0.0359,1,0,0.2852,0.0,Mutopia Baroque — .mid file_d9150c46.mid,80.0,72.0,265
